  TimeWindow  Iteration  ResRel(Solid-Mesh:Displacement)  ResRel(Solid-Mesh:Force)
   908       1   1.52531442e-02   5.46453090e-02
   908       2   4.73765649e-09   2.41522472e-04
   909       1   1.53554521e-02   5.71269778e-02
   909       2   1.89504193e-09   1.26367061e-04
   910       1   1.54326665e-02   5.89817665e-02
   910       2   2.83033086e-09   1.07878862e-04
   911       1   1.55848421e-02   6.05279244e-02
   911       2   5.47099967e-09   3.74811540e-04
   912       1   1.58532454e-02   6.21839225e-02
   912       2   1.04206010e-08   4.78849966e-04
   913       1   1.62311374e-02   6.43152779e-02
   913       2   3.87452397e-09   2.19876509e-04
   914       1   1.67031514e-02   6.70758444e-02
   914       2   4.48854952e-09   3.57466574e-05
   915       1   1.72570086e-02   7.03021138e-02
   915       2   5.47540930e-09   7.03958383e-05
   916       1   1.78598633e-02   7.35330487e-02
   916       2   3.22248790e-09   1.40186930e-04
   917       1   1.84443647e-02   7.61313777e-02
   917       2   1.80338359e-09   2.12296573e-04
   918       1   1.89368700e-02   7.74921929e-02
   918       2   2.27648768e-09   3.09737184e-04
   919       1   1.93063641e-02   7.73028559e-02
   919       2   2.79219872e-09   3.42042215e-04
   920       1   1.95880730e-02   7.55805030e-02
   920       2   4.78528826e-09   3.61229841e-04
   921       1   1.98600833e-02   7.27395962e-02
   921       2   8.09127442e-09   3.43287907e-05
   922       1   2.01963224e-02   6.93915448e-02
   922       2   5.87760538e-09   1.04023173e-04
   923       1   2.06426795e-02   6.61683171e-02
   923       2   6.39364450e-09   1.72475771e-04
   924       1   2.12300929e-02   6.35332114e-02
   924       2   4.73800474e-09   4.00817469e-04
   925       1   2.19833641e-02   6.16963865e-02
   925       2   5.64813590e-09   4.00710251e-04
   926       1   2.28897711e-02   6.05955345e-02
   926       2   3.82941032e-09   4.39802923e-04
   927       1   2.38589667e-02   5.99372289e-02
   927       2   6.57059462e-09   4.54789201e-04
   928       1   2.47361484e-02   5.93073300e-02
   928       2   7.47129136e-09   2.48093581e-04
   929       1   2.53754385e-02   5.82983727e-02
   929       2   7.53947217e-09   7.48546168e-05
   930       1   2.57142133e-02   5.66933426e-02
   930       2   4.92674068e-09   1.90137732e-04
   931       1   2.57903367e-02   5.45755349e-02
   931       2   3.52843431e-09   1.32032374e-04
   932       1   2.56959878e-02   5.23210777e-02
   932       2   2.80521803e-09   2.22585275e-04
   933       1   2.55134920e-02   5.04374160e-02
   933       2   4.09631071e-09   3.83983760e-04
   934       1   2.52903716e-02   4.93689372e-02
   934       2   6.46451689e-09   4.52360662e-04
   935       1   2.50620080e-02   4.93584929e-02
   935       2   9.86999961e-09   4.15424500e-04
   936       1   2.48681299e-02   5.03780491e-02
   936       2   3.44403726e-09   2.90325494e-04
   937       1   2.47193006e-02   5.21246139e-02
   937       2   2.71639827e-09   7.71268886e-05
   938       1   2.45504546e-02   5.40746403e-02
   938       2   1.04738903e-08   1.87948536e-04
   939       1   2.42424910e-02   5.56117631e-02
   939       2   3.13545455e-09   2.87888335e-04
   940       1   2.37208864e-02   5.62109245e-02
   940       2   8.43314901e-09   3.36259579e-04
   941       1   2.30376214e-02   5.56352684e-02
   941       2   7.15540359e-09   2.99504918e-04
   942       1   2.23398687e-02   5.39510854e-02
   942       2   1.12223272e-08   7.68396261e-04
   943       1   2.17382476e-02   5.15045348e-02
   943       2   2.38442635e-08   1.22775996e-04
   944       1   2.12084039e-02   4.87867760e-02
   944       2   6.26035457e-09   2.13771116e-04
   945       1   2.06419102e-02   4.62287079e-02
   945       2   3.64292960e-09   4.08212481e-04
   946       1   1.99866417e-02   4.40523600e-02
   946       2   7.39285464e-09   4.81582045e-04
   947       1   1.93060760e-02   4.21993683e-02
   947       2   9.53079377e-09   3.87638843e-04
   948       1   1.86861665e-02   4.03602761e-02
   948       2   8.14245866e-09   3.29474848e-04
   949       1   1.80981169e-02   3.80859360e-02
   949       2   1.06358253e-08   1.18759715e-04
   950       1   1.73954853e-02   3.49683586e-02
   950       2   6.34016954e-09   2.25537168e-04
   951       1   1.64715430e-02   3.08256360e-02
   951       2   9.31803868e-09   2.16775217e-04
   952       1   1.54070138e-02   2.58050594e-02
   952       2   1.26197888e-08   1.25812682e-04
   953       1   1.44409261e-02   2.03932202e-02
   953       2   1.15410094e-08   7.11644627e-05
   954       1   1.37611921e-02   1.52838876e-02
   954       2   1.22032343e-08   1.41501475e-04
   955       1   1.33379159e-02   1.12246017e-02
   955       2   2.10257369e-08   1.74533440e-04
   956       1   1.30203513e-02   8.67562414e-03
   956       2   7.96095368e-09   7.67957130e-05
   957       1   1.27349001e-02   7.42685959e-03
   957       2   6.77941323e-09   2.29984421e-04
   958       1   1.24726252e-02   6.79646723e-03
   958       2   9.72327249e-09   2.33074901e-04
   959       1   1.20958141e-02   6.31290189e-03
   959       2   6.04479535e-09   4.16039721e-05
   960       1   1.12760778e-02   5.84917752e-03
   960       2   8.07336604e-09   2.66773856e-04
   961       1   9.69412196e-03   5.37739281e-03
   961       2   1.50905101e-08   1.10532555e-04
   962       1   7.32485308e-03   5.03383216e-03
   962       2   9.04495259e-09   2.40249540e-04
   963       1   4.75347760e-03   5.30206824e-03
   963       2   1.50907784e-08   3.28659255e-04
   964       1   3.91525883e-03   6.47035914e-03
   964       2   7.37665273e-09   1.58992758e-04
   965       1   5.82473079e-03   8.07106117e-03
   965       2   1.48304151e-08   4.55758376e-04
   966       1   8.28961543e-03   9.46751003e-03
   966       2   2.17940599e-08   1.08480040e-03
   967       1   1.04119647e-02   1.03263727e-02
   967       2   2.53231794e-08   7.54147702e-04
   968       1   1.21802581e-02   1.07089092e-02
   968       2   1.48392097e-08   2.25871863e-04
   969       1   1.37691255e-02   1.09555460e-02
   969       2   2.42847796e-08   4.36038480e-04
   970       1   1.52483162e-02   1.14450054e-02
   970       2   2.20673154e-08   2.52593692e-05
   971       1   1.65612255e-02   1.24039687e-02
   971       2   1.17247483e-08   3.86710548e-05
   972       1   1.76661565e-02   1.39499191e-02
   972       2   5.89393150e-09   1.17479321e-04
   973       1   1.86124628e-02   1.62687259e-02
   973       2   1.16832041e-08   2.34215623e-05
   974       1   1.94601639e-02   1.94959858e-02
   974       2   2.41106913e-08   7.47016979e-05
   975       1   2.01662446e-02   2.34691707e-02
   975       2   3.25113259e-09   5.49128612e-05
   976       1   2.05995676e-02   2.77014302e-02
   976       2   6.61205697e-09   3.64043058e-05
   977       1   2.06785637e-02   3.16614937e-02
   977       2   5.24284366e-09   6.13389672e-05
   978       1   2.04862387e-02   3.49752855e-02
   978       2   1.09662287e-08   2.59780460e-05
   979       1   2.02478789e-02   3.75791692e-02
   979       2   1.39861869e-08   3.10438055e-05
   980       1   2.01808533e-02   3.96781695e-02
   980       2   9.28219982e-09   2.64548650e-05
   981       1   2.03507485e-02   4.16492575e-02
   981       2   1.02272669e-08   3.34708917e-05
   982       1   2.06792366e-02   4.38199112e-02
   982       2   4.28653788e-09   4.75335244e-05
   983       1   2.10714071e-02   4.63679707e-02
   983       2   6.34056000e-09   3.47205473e-05
   984       1   2.14953997e-02   4.92573052e-02
   984       2   5.07415505e-09   6.87433122e-05
   985       1   2.19411693e-02   5.22395741e-02
   985       2   6.68947743e-09   4.77641008e-05
   986       1   2.23466680e-02   5.49258964e-02
   986       2   7.99370323e-09   1.23858761e-04
   987       1   2.26055639e-02   5.68837784e-02
   987       2   1.89279205e-08   1.25821974e-04
   988       1   2.26523289e-02   5.77859606e-02
   988       2   8.32578558e-09   1.84378890e-04
   989       1   2.25251530e-02   5.75263159e-02
   989       2   6.52896246e-09   9.50047293e-05
   990       1   2.23405726e-02   5.62583060e-02
   990       2   5.71405597e-09   5.34386839e-05
   991       1   2.22105868e-02   5.43940534e-02
   991       2   7.49489869e-09   1.06495380e-04
   992       1   2.21859256e-02   5.24630337e-02
   992       2   6.43432867e-09   1.13508794e-04
   993       1   2.22690605e-02   5.09460818e-02
   993       2   6.48730534e-09   6.10898281e-05
   994       1   2.24530374e-02   5.01451818e-02
   994       2   3.85315787e-09   1.40767099e-04
   995       1   2.27203987e-02   5.01174466e-02
   995       2   3.20668191e-09   2.77718546e-04
   996       1   2.30054325e-02   5.06737565e-02
   996       2   1.08947720e-08   3.11203479e-04
   997       1   2.31836955e-02   5.14708611e-02
   997       2   1.45575305e-08   3.26297591e-04
   998       1   2.31237466e-02   5.21432396e-02
   998       2   1.27723469e-08   4.21432949e-04
   999       1   2.27620798e-02   5.24221779e-02
   999       2   1.66423521e-08   3.05073359e-04
  1000       1   2.21379035e-02   5.22522115e-02
  1000       2   6.41267715e-09   1.45846149e-04
